MET,Alt_CG_Geod_CM (ft),Latitude_CG_Geod (radians),Longitude_CG_Geod (radians),Alt_CG_Geod_LAS (ft),Latitude_CG_Geod (radians),Longitude_CG_Geod (radians),Alt_CG_Geod_Booster (ft),Latitude_CG_Geod (radians),Longitude_CG_Geod (radians),Quat1_s (CM),Quat1_v0 (CM),Quat1_v1 (CM),Quat1_v2 (CM),Quat1_s (LAS),Quat1_v0 (LAS),Quat1_v1 (LAS),Quat1_v2 (LAS),Quat1_s (Booster),Quat1_v0 (Booster),Quat1_v1 (Booster),Quat1_v2 (Booster),Engine Flag,reserved
86.925,46917.383,0.49662837,-1.4041269,46921.35804,0.49662809,-1.404131547,42449.48765,0.496680866,-1.404411721,-0.362431939,-0.58397877,0.59901059,0.41085058,-0.443069921,-0.538261937,0.591759416,0.404702268,0.689151,0.20558603,0.693009482,0.05042957,2,0
86.95,46917.668,0.49662831,-1.4041264,46921.912,0.496627994,-1.404131456,42446.10872,0.496680862,-1.404411522,-0.36041711,-0.58567315,0.59879106,0.41053104,-0.444402447,-0.53799947,0.591384884,0.404137296,0.689646708,0.205323563,0.69263495,0.049864598,2,0
86.975,46917.93,0.49662822,-1.4041258,46922.4563,0.496627896,-1.404131387,42442.71428,0.496680859,-1.404411324,-0.35840043,-0.58737987,0.59855753,0.4101986,-0.445729804,-0.537737003,0.591010352,0.403572324,0.690141295,0.205061096,0.692260418,0.049299626,2,0
87,46918.172,0.49662817,-1.4041252,46922.98386,0.496627797,-1.404131339,42439.30433,0.496680856,-1.404411125,-0.356375744,-0.58909339,0.59830785,0.40986952,-0.447052038,-0.537474536,0.59063582,0.403007353,0.690634763,0.204798628,0.691885887,0.048734654,2,0
87.025,46918.398,0.49662811,-1.4041246,46923.49911,0.496627697,-1.404131313,42435.87891,0.496680853,-1.404410928,-0.354352495,-0.59081024,0.59804803,0.40953159,-0.448369194,-0.537212069,0.590261289,0.402442381,0.691127113,0.204536161,0.691511355,0.048169683,2,0
87.05,46918.602,0.49662805,-1.404124,46924.00966,0.496627595,-1.404131309,42432.43803,0.496680849,-1.40441073,-0.352321806,-0.59252518,0.59778142,0.4091951,-0.449681318,-0.536949601,0.589886757,0.401877409,0.69161835,0.204273694,0.691136823,0.047604711,2,0
87.075,46918.789,0.49662796,-1.4041235,46924.50329,0.496627492,-1.404131326,42428.98171,0.496680846,-1.404410533,-0.35029736,-0.5942474,0.5974952,0.40885356,-0.450988452,-0.536687134,0.589512225,0.401312437,0.692108474,0.204011227,0.690762291,0.047039739,2,0
87.1,46918.953,0.4966279,-1.4041229,46924.98434,0.496627387,-1.404131365,42425.50998,0.496680843,-1.404410336,-0.348260234,-0.59597152,0.59720397,0.4085097,-0.452290641,-0.536424667,0.589137693,0.400747466,0.692597488,0.20374876,0.690387759,0.046474767,2,0
87.125,46919.098,0.49662784,-1.4041224,46925.45341,0.496627282,-1.404131425,42422.02285,0.49668084,-1.404410139,-0.346221384,-0.59770793,0.59689373,0.40815911,-0.453587926,-0.5361622,0.588763161,0.400182494,0.693085395,0.203486292,0.690013227,0.045909796,2,0
87.15,46919.227,0.49662778,-1.4041218,46925.91231,0.496627174,-1.404131507,42418.52034,0.496680836,-1.404409943,-0.344183002,-0.59943646,0.59657788,0.40780979,-0.45488035,-0.535899733,0.588388629,0.399617522,0.693572198,0.203223825,0.689638696,0.045344824,2,0
87.175,46919.332,0.49662769,-1.4041213,46926.36124,0.496627065,-1.404131612,42415.00248,0.496680833,-1.404409746,-0.34214768,-0.60118133,0.59623361,0.40745732,-0.456167955,-0.535637265,0.588014098,0.39905255,0.694057897,0.202961358,0.689264164,0.044779852,2,0
87.2,46919.418,0.49662763,-1.4041207,46926.79388,0.496626955,-1.404131737,42411.46929,0.49668083,-1.40440955,-0.340104486,-0.60292405,0.5958904,0.40709478,-0.45745078,-0.535374798,0.587639566,0.398487579,0.694542496,0.202698891,0.688889632,0.04421488,2,0
87.225,46919.484,0.49662757,-1.4041201,46927.21589,0.496626844,-1.404131884,42407.92078,0.496680827,-1.404409355,-0.33805255,-0.60467893,0.59552866,0.40673023,-0.458728865,-0.535112331,0.587265034,0.397922607,0.695025997,0.202436424,0.6885151,0.043649909,2,0
87.25,46919.535,0.49662751,-1.4041195,46927.62603,0.496626731,-1.404132053,42404.35698,0.496680824,-1.404409159,-0.335995555,-0.6064353,0.59515291,0.40636957,-0.460002251,-0.534849864,0.586890502,0.397357635,0.695508402,0.202173956,0.688140568,0.043084937,2,0
87.275,46919.562,0.49662742,-1.4041189,46928.02317,0.496626618,-1.404132243,42400.7779,0.49668082,-1.404408964,-0.33393842,-0.60820431,0.5947668,0.40598655,-0.461270977,-0.534587397,0.58651597,0.396792663,0.695989714,0.201911489,0.687766036,0.042519965,2,0
87.3,46919.57,0.49662736,-1.4041184,46928.41001,0.496626502,-1.404132456,42397.18357,0.496680817,-1.404408769,-0.331888567,-0.60997432,0.59435993,0.40560767,-0.46253508,-0.53432493,0.586141438,0.396227692,0.696469935,0.201649022,0.687391505,0.041954993,2,0
87.325,46919.562,0.4966273,-1.4041178,46928.78371,0.496626385,-1.404132689,42393.57401,0.496680814,-1.404408575,-0.329830065,-0.6117506,0.59394443,0.40522012,-0.463794598,-0.534062462,0.585766907,0.39566272,0.694166806,0.201386555,0.687016973,0.074723355,2,0
87.35,46919.531,0.49662721,-1.4041172,46929.14525,0.496626267,-1.404132945,42389.94924,0.496680811,-1.40440838,-0.327762738,-0.61354208,0.59350574,0.40483162,-0.46504957,-0.533799995,0.585392375,0.395097748,0.694673876,0.201124088,0.686642441,0.074158383,2,0
87.375,46919.484,0.49662715,-1.4041166,46929.49642,0.496626147,-1.404133223,42386.30927,0.496680808,-1.404408186,-0.32570249,-0.61532915,0.59305942,0.40443596,-0.46630003,-0.533537528,0.585017843,0.394532776,0.695179816,0.20086162,0.686267909,0.073593411,2,0
87.4,46919.414,0.49662709,-1.4041162,46929.83148,0.496626027,-1.404133519,42382.65413,0.496680804,-1.404407993,-0.323638223,-0.61712486,0.59259892,0.40403184,-0.467546016,-0.533275061,0.584643311,0.393967805,0.695684628,0.200599153,0.685893377,0.07302844,2,0
87.425,46919.328,0.49662703,-1.4041156,46930.15738,0.496625905,-1.40413384,42378.98384,0.496680801,-1.404407799,-0.32157281,-0.6189236,0.59212869,0.40361878,-0.468787564,-0.533012594,0.584268779,0.393402833,0.696188315,0.200336686,0.685518845,0.072463468,2,0
87.45,46919.223,0.49662694,-1.404115,46930.47283,0.496625781,-1.404134184,42375.29842,0.496680798,-1.404407606,-0.319499791,-0.62072909,0.59163946,0.40320966,-0.470024707,-0.532750126,0.583894247,0.392837861,0.69669088,0.200074219,0.685144314,0.071898496,2,0
87.475,46919.094,0.49662688,-1.4041144,46930.77399,0.496625656,-1.404134547,42371.59788,0.496680795,-1.404407413,-0.31742766,-0.62253821,0.59114128,0.40278766,-0.471257482,-0.532487659,0.583519716,0.392272889,0.697192325,0.199811752,0.684769782,0.071333524,2,0
87.5,46918.949,0.49662682,-1.4041139,46931.06427,0.496625529,-1.404134933,42367.88226,0.496680792,-1.40440722,-0.315356878,-0.62434971,0.5906328,0.40235603,-0.472485922,-0.532225192,0.583145184,0.391707918,0.697692652,0.199549285,0.68439525,0.070768553,2,0
87.525,46918.785,0.49662673,-1.4041133,46931.33965,0.496625403,-1.404135337,42364.15156,0.496680789,-1.404407027,-0.313282691,-0.62615395,0.59011108,0.40193793,-0.473710062,-0.531962725,0.582770652,0.391142946,0.698191864,0.199286817,0.684020718,0.070203581,2,0
87.55,46918.602,0.49662668,-1.4041127,46931.6066,0.496625273,-1.404135768,42360.40581,0.496680785,-1.404406835,-0.311200373,-0.62797207,0.58958197,0.40149534,-0.474929933,-0.531700258,0.58239612,0.390577974,0.698689963,0.19902435,0.683646186,0.069638609,2,0
87.575,46918.398,0.49662662,-1.4041121,46931.8609,0.496625142,-1.40413622,42356.64503,0.496680782,-1.404406643,-0.30911595,-0.62978983,0.58903646,0.40105876,-0.47614557,-0.53143779,0.582021588,0.390013002,0.699186951,0.198761883,0.683271654,0.069073637,2,0
87.6,46918.176,0.49662656,-1.4041116,46932.10157,0.496625011,-1.404136691,42352.86924,0.496680779,-1.404406452,-0.307032968,-0.63161486,0.58847225,0.40061682,-0.477357004,-0.531175323,0.581647056,0.389448031,0.699682831,0.198499416,0.682897123,0.068508666,2,0
87.625,46917.934,0.49662647,-1.404111,46932.33082,0.496624878,-1.404137184,42349.07846,0.496680776,-1.40440626,-0.304946705,-0.63342839,0.58791876,0.40015936,-0.478564267,-0.530912856,0.581272525,0.388883059,0.700177606,0.198236949,0.682522591,0.067943694,2,0
87.65,46917.672,0.49662641,-1.4041104,46932.54781,0.496624743,-1.404137698,42345.2727,0.496680773,-1.404406069,-0.302860479,-0.63524556,0.58734512,0.39970529,-0.479767392,-0.530650389,0.580897993,0.388318087,0.700671277,0.197974481,0.682148059,0.067378722,2,0
87.675,46917.391,0.49662635,-1.4041098,46932.754,0.496624607,-1.404138237,42341.452,0.49668077,-1.404405878,-0.30076668,-0.63706839,0.58675402,0.3992531,-0.480966408,-0.530387922,0.580523461,0.387753115,0.701163847,0.197712014,0.681773527,0.06681375,2,0
87.7,46917.094,0.49662629,-1.4041094,46932.94715,0.49662447,-1.404138796,42337.61636,0.496680767,-1.404405687,-0.29867219,-0.63888502,0.58616281,0.39879069,-0.482161346,-0.530125454,0.580148929,0.387188144,0.701655318,0.197449547,0.681398995,0.066248779,2,0
87.725,46916.773,0.4966262,-1.4041088,46933.12717,0.496624332,-1.404139372,42333.76581,0.496680763,-1.404405497,-0.296574197,-0.64070183,0.58556491,0.39831978,-0.483352238,-0.529862987,0.579774397,0.386623172,0.702145692,0.19718708,0.681024463,0.065683807,2,0
87.75,46916.438,0.49662614,-1.4041082,46933.2982,0.496624191,-1.40413998,42329.90036,0.49668076,-1.404405307,-0.294465144,-0.64251423,0.58495736,0.39785755,-0.484539112,-0.52960052,0.579399865,0.3860582,0.702634973,0.196924613,0.680649932,0.065118835,2,0
87.775,46916.082,0.49662608,-1.4041076,46933.45513,0.49662405,-1.404140603,42326.02005,0.496680757,-1.404405117,-0.29235896,-0.64431959,0.58434272,0.39739403,-0.485721998,-0.529338053,0.579025334,0.385493228,0.703123161,0.196662145,0.6802754,0.064553863,2,0
87.8,46915.703,0.49662599,-1.4041071,46933.59973,0.496623908,-1.404141245,42322.12488,0.496680754,-1.404404927,-0.290242907,-0.64612067,0.58372462,0.39692909,-0.458584252,-0.529075586,0.578650802,0.41826159,0.70361026,0.196399678,0.679900868,0.063988892,2,0
87.825,46915.309,0.49662593,-1.4041065,46933.73279,0.496623764,-1.404141912,42318.21488,0.496680751,-1.404404738,-0.288126417,-0.64792043,0.58309793,0.39645818,-0.459872565,-0.528813119,0.57827627,0.417696618,0.704096271,0.196137211,0.679526336,0.06342392,2,0
87.85,46914.895,0.49662587,-1.4041059,46933.85402,0.496623618,-1.404142601,42314.29007,0.496680748,-1.404404549,-0.286000844,-0.64971131,0.58247089,0.39598787,-0.461156134,-0.528550651,0.577901738,0.417131646,0.704581198,0.195874744,0.679151804,0.062858948,2,0
87.875,46914.461,0.49662581,-1.4041053,46933.96385,0.49662347,-1.404143316,42310.35046,0.496680745,-1.40440436,-0.28387865,-0.6514917,0.58183813,0.39551979,-0.462434997,-0.528288184,0.577527206,0.416566675,0.694956677,0.22894561,0.678777272,0.062293976,2,0
87.9,46914.012,0.49662572,-1.4041048,46934.06042,0.496623323,-1.404144045,42306.39608,0.496680742,-1.404404171,-0.281751387,-0.65326875,0.58120024,0.39504731,-0.463709193,-0.528025717,0.577152674,0.416001703,0.695459037,0.228683143,0.678402741,0.061729005,2,0
87.925,46913.539,0.49662566,-1.4041042,46934.14493,0.496623174,-1.404144794,42302.42695,0.496680738,-1.404403983,-0.279604772,-0.65504414,0.58055651,0.39457887,-0.464978762,-0.52776325,0.576778143,0.415436731,0.695960275,0.228420676,0.678028209,0.061164033,2,0
87.95,46913.047,0.4966256,-1.4041036,46934.21833,0.496623022,-1.404145574,42298.44308,0.496680735,-1.404403795,-0.277461198,-0.65680826,0.5799123,0.39410648,-0.46624374,-0.527500783,0.576403611,0.414871759,0.696460394,0.228158208,0.677653677,0.060599061,2,0
87.975,46912.539,0.49662551,-1.4041032,46934.27929,0.49662287,-1.404146371,42294.4445,0.496680732,-1.404403607,-0.2753194,-0.65856463,0.57925671,0.39364135,-0.467504165,-0.527238315,0.576029079,0.414306788,0.696959395,0.227895741,0.677279145,0.060034089,2,0
88,46912.012,0.49662545,-1.4041026,46934.32817,0.496622716,-1.40414719,42290.43122,0.496680729,-1.404403419,-0.273167448,-0.66031063,0.57860804,0.39316937,-0.468760075,-0.526975848,0.575654547,0.413741816,0.697457283,0.227633274,0.676904613,0.059469118,2,0
88.025,46911.465,0.49662539,-1.404102,46934.36487,0.496622562,-1.404148027,42286.40327,0.496680726,-1.404403232,-0.271002341,-0.66206169,0.57794774,0.39269385,-0.470011504,-0.526713381,0.575280015,0.413176844,0.697954058,0.227370807,0.676530081,0.058904146,2,0
88.05,46910.898,0.49662533,-1.4041014,46934.38972,0.496622406,-1.404148889,42282.36066,0.496680723,-1.404403045,-0.268839849,-0.66379052,0.57729304,0.39222446,-0.471258489,-0.526450914,0.574905483,0.412611872,0.698449723,0.22710834,0.67615555,0.058339174,2,0
88.075,46910.312,0.49662524,-1.4041009,46934.40256,0.496622247,-1.404149777,42278.30341,0.49668072,-1.404402858,-0.26668164,-0.66551054,0.57662863,0.39176023,-0.472501065,-0.526188447,0.574530952,0.412046901,0.698944281,0.226845872,0.675781018,0.057774202,2,0
88.1,46909.707,0.49662519,-1.4041003,46934.40331,0.496622089,-1.404150676,42274.23155,0.496680717,-1.404402672,-0.2645107,-0.66722625,0.57596427,0.39129066,-0.473739266,-0.525925979,0.57415642,0.411481929,0.699437734,0.226583405,0.675406486,0.057209231,2,0
88.125,46909.082,0.49662513,-1.4040997,46934.39206,0.496621929,-1.404151603,42270.14509,0.496680714,-1.404402485,-0.262343331,-0.66893327,0.5752936,0.39082161,-0.474973127,-0.525663512,0.573781888,0.410916957,0.699930084,0.226320938,0.675031954,0.056644259,2,0
88.15,46908.441,0.49662504,-1.4040992,46934.36862,0.496621766,-1.404152557,42266.04405,0.496680711,-1.404402299,-0.260159577,-0.67062628,0.5746308,0.39035475,-0.476202682,-0.525401045,0.573407356,0.410351985,0.700421333,0.226058471,0.674657422,0.056079287,2,0
88.175,46907.781,0.49662498,-1.4040986,46934.33328,0.496621603,-1.404153526,42261.92845,0.496680708,-1.404402114,-0.25797164,-0.67231226,0.57396418,0.38988718,-0.477427963,-0.525138578,0.573032824,0.409787014,0.700911485,0.225796004,0.67428289,0.055514315,2,0
88.2,46907.098,0.49662492,-1.404098,46934.28579,0.496621438,-1.404154519,42257.79831,0.496680705,-1.404401928,-0.255788903,-0.67399436,0.5732891,0.38941398,-0.478649004,-0.524876111,0.572658292,0.409222042,0.70140054,0.225533537,0.673908359,0.054949344,2,0
88.225,46906.398,0.49662486,-1.4040974,46934.22651,0.496621273,-1.40415553,42253.65365,0.496680702,-1.404401743,-0.253590156,-0.67566741,0.57261318,0.38894695,-0.479865837,-0.524613643,0.572283761,0.40865707,0.668306893,0.225271069,0.70686716,0.054384372,2,0
88.25,46905.684,0.49662477,-1.404097,46934.15508,0.496621106,-1.404156565,42249.49449,0.496680699,-1.404401558,-0.25140265,-0.67732424,0.57193929,0.38847655,-0.481078494,-0.524351176,0.571909229,0.408092098,0.668836877,0.225008602,0.706492628,0.0538194,2,0
88.275,46904.945,0.49662471,-1.4040964,46934.07112,0.496620936,-1.404157627,42245.32085,0.496680696,-1.404401373,-0.24918641,-0.67897415,0.57126749,0.38801247,-0.482287006,-0.524088709,0.571534697,0.407527127,0.669365651,0.224746135,0.706118096,0.053254428,2,0
88.3,46904.191,0.49662465,-1.4040958,46933.97601,0.496620767,-1.404158701,42241.13275,0.496680693,-1.404401188,-0.246984683,-0.68060088,0.57060331,0.38754725,-0.483491405,-0.523826242,0.571160165,0.406962155,0.669893219,0.224483668,0.705743564,0.052689457,2,0
88.325,46903.414,0.49662459,-1.4040953,46933.86825,0.496620595,-1.404159802,42236.9302,0.49668069,-1.404401004,-0.244778531,-0.68222564,0.56993014,0.38708046,-0.484691721,-0.523563775,0.570785633,0.406397183,0.670419584,0.224221201,0.705369033,0.052124485,2,0
88.35,46902.621,0.4966245,-1.4040947,46933.74908,0.496620423,-1.40416092,42232.71323,0.496680686,-1.40440082,-0.242564519,-0.68384224,0.56925094,0.38662076,-0.485887984,-0.523301307,0.570411101,0.405832211,0.670944749,0.223958733,0.704994501,0.051559513,2,0
88.375,46901.809,0.49662444,-1.4040941,46933.61679,0.496620248,-1.404162069,42228.48186,0.496680683,-1.404400636,-0.24035884,-0.68544137,0.56857842,0.38615581,-0.487080225,-0.52303884,0.57003657,0.40526724,0.671468716,0.223696266,0.704619969,0.050994541,2,0
88.4,46900.98,0.49662438,-1.4040936,46933.4732,0.496620073,-1.404163233,42224.2361,0.49668068,-1.404400453,-0.238128516,-0.6870321,0.5679127,0.38569012,-0.488268472,-0.522776373,0.569662038,0.404702268,0.671991488,0.223433799,0.704245437,0.05042957,2,0
88.425,46900.129,0.49662429,-1.404093,46933.31868,0.496619897,-1.404164411,42219.97597,0.496680677,-1.40440027,-0.235908539,-0.6886121,0.56723738,0.38523018,-0.489452755,-0.522513906,0.569287506,0.404137296,0.672513068,0.223171332,0.703870905,0.049864598,2,0
88.45,46899.262,0.49662423,-1.4040924,46933.14946,0.496619718,-1.40416563,42215.7015,0.496680674,-1.404400087,-0.233685244,-0.69017261,0.56657153,0.38477224,-0.490633103,-0.522251439,0.568912974,0.403572324,0.673033459,0.222908865,0.703496373,0.049299626,2,0
88.475,46898.371,0.49662417,-1.404092,46932.97,0.496619539,-1.404166858,42211.4127,0.496680671,-1.404399904,-0.23145178,-0.69173408,0.56589812,0.3843089,-0.491809543,-0.521988972,0.568538442,0.403007353,0.673552664,0.222646397,0.703121842,0.048734654,2,0
88.5,46897.469,0.49662411,-1.4040914,46932.77848,0.496619358,-1.404168108,42207.10958,0.496680668,-1.404399721,-0.229221393,-0.69327062,0.56523538,0.38385201,-0.492982105,-0.521726504,0.56816391,0.402442381,0.674070685,0.22238393,0.70274731,0.048169683,2,0
88.525,46896.543,0.49662402,-1.4040908,46932.57512,0.496619176,-1.404169378,42202.79218,0.496680665,-1.404399539,-0.226969208,-0.69480258,0.56457222,0.38339609,-0.494150815,-0.521464037,0.567789379,0.401877409,0.674587524,0.222121463,0.702372778,0.047604711,2,0
88.55,46895.598,0.49662396,-1.4040903,46932.3589,0.496618992,-1.404170675,42198.46051,0.496680662,-1.404399357,-0.224735892,-0.69630504,0.56391937,0.38294649,-0.45431143,-0.52120157,0.60074818,0.401312437,0.675103186,0.221858996,0.701998246,0.047039739,2,0
88.575,46894.637,0.4966239,-1.4040897,46932.12948,0.496618806,-1.404172,42194.11458,0.496680659,-1.404399175,-0.22249341,-0.69781226,0.56325907,0.38248387,-0.455604436,-0.520939103,0.600373648,0.400747466,0.675617671,0.221596529,0.701623714,0.046474767,2,0
88.6,46893.656,0.49662381,-1.4040891,46931.89062,0.496618621,-1.404173333,42189.75443,0.496680656,-1.404398994,-0.220239579,-0.69929409,0.56260329,0.38204691,-0.456892628,-0.520676636,0.599999116,0.400182494,0.676130984,0.221334061,0.701249182,0.045909796,2,0
88.625,46892.656,0.49662375,-1.4040885,46931.63953,0.496618434,-1.404174688,42185.38005,0.496680653,-1.404398812,-0.217994527,-0.70076823,0.56195098,0.3815932,-0.458176044,-0.520414168,0.599624584,0.399617522,0.676643127,0.221071594,0.700874651,0.045344824,2,0
88.65,46891.637,0.49662369,-1.404088,46931.37444,0.496618244,-1.404176075,42180.99148,0.496680651,-1.404398631,-0.215740104,-0.70223051,0.56129599,0.38115001,-0.459454725,-0.520151701,0.599250053,0.39905255,0.677154102,0.220809127,0.700500119,0.044779852,2,0
88.675,46890.602,0.49662364,-1.4040874,46931.09925,0.496618054,-1.404177474,42176.58874,0.496680648,-1.404398451,-0.21348166,-0.70367491,0.56065357,0.380703,-0.46072871,-0.519889234,0.598875521,0.398487579,0.677663912,0.22054666,0.700125587,0.04421488,2,0
88.7,46889.547,0.49662355,-1.4040868,46930.80928,0.496617861,-1.404178908,42172.17184,0.496680645,-1.40439827,-0.211221453,-0.70510471,0.56001878,0.3802523,-0.461998039,-0.519626767,0.598500989,0.397922607,0.67817256,0.220284193,0.699751055,0.043649909,2,0
88.725,46888.473,0.49662349,-1.4040864,46930.51091,0.496617669,-1.404180346,42167.7408,0.496680642,-1.40439809,-0.208957269,-0.70651615,0.55937976,0.37982374,-0.46326275,-0.5193643,0.598126457,0.397357635,0.678680048,0.220021725,0.699376523,0.043084937,2,0
88.75,46887.379,0.49662343,-1.4040858,46930.19785,0.496617474,-1.404181818,42163.29564,0.496680639,-1.40439791,-0.206690879,-0.70792311,0.55874634,0.37937617,-0.46452288,-0.519101832,0.597751925,0.396792663,0.679186379,0.219759258,0.699001991,0.042519965,2,0
88.775,46886.27,0.49662337,-1.4040853,46929.87282,0.496617277,-1.404183312,42158.83637,0.496680636,-1.40439773,-0.20442159,-0.70930153,0.55812615,0.37894374,-0.465778466,-0.518839365,0.597377393,0.396227692,0.679691555,0.219496791,0.69862746,0.041954993,2,0
88.8,46885.137,0.49662328,-1.4040847,46929.53871,0.496617081,-1.404184814,42154.36303,0.496680633,-1.40439755,-0.202157567,-0.71066773,0.55750358,0.3785148,-0.467029545,-0.518576898,0.597002862,0.39566272,0.677344506,0.219234324,0.698252928,0.074723355,2,0
88.825,46883.988,0.49662322,-1.4040841,46929.18917,0.496616882,-1.404186353,42149.87562,0.49668063,-1.404397371,-0.199880919,-0.71202493,0.55688787,0.37807938,-0.468276154,-0.518314431,0.59662833,0.395097748,0.677877278,0.218971857,0.697878396,0.074158383,2,0
88.85,46882.824,0.49662316,-1.4040836,46928.8278,0.496616681,-1.404187912,42145.37417,0.496680627,-1.404397192,-0.197602196,-0.71336567,0.55627567,0.37765086,-0.469518327,-0.518051964,0.596253798,0.394532776,0.678408853,0.21870939,0.697503864,0.073593411,2,0
88.875,46881.637,0.49662307,-1.404083,46928.45584,0.49661648,-1.404189487,42140.85869,0.496680624,-1.404397013,-0.19533342,-0.714683,0.555677,0.37722155,-0.470756101,-0.517789496,0.595879266,0.393967805,0.678939234,0.218446922,0.697129332,0.07302844,2,0
88.9,46880.434,0.49662301,-1.4040824,46928.07047,0.496616277,-1.404191089,42136.3292,0.496680621,-1.404396835,-0.193050619,-0.71599257,0.55507118,0.3768051,-0.471989509,-0.517527029,0.595504734,0.393402833,0.679468423,0.218184455,0.6967548,0.072463468,2,0
88.925,46879.211,0.49662295,-1.4040819,46927.67799,0.496616075,-1.404192693,42131.78572,0.496680618,-1.404396656,-0.190771871,-0.71727562,0.55448765,0.37638441,-0.473218586,-0.517264562,0.595130202,0.392837861,0.679996423,0.217921988,0.696380269,0.071898496,2,0
88.95,46877.969,0.49662289,-1.4040813,46927.26559,0.496615868,-1.404194351,42127.22828,0.496680615,-1.404396478,-0.188486087,-0.71855289,0.55390251,0.3759611,-0.474443365,-0.517002095,0.594755671,0.392272889,0.680523237,0.217659521,0.696005737,0.071333524,2,0
88.975,46876.711,0.4966228,-1.4040807,46926.84434,0.49661566,-1.404196017,42122.65688,0.496680612,-1.4043963,-0.18620391,-0.71980923,0.55331868,0.37555453,-0.475663879,-0.516739628,0.594381139,0.391707918,0.681048867,0.217397054,0.695631205,0.070768553,2,0
89,46875.434,0.49662274,-1.4040803,46926.414,0.496615453,-1.404197693,42118.07154,0.496680609,-1.404396123,-0.183910171,-0.72104281,0.55275553,0.37514749,-0.476880163,-0.51647716,0.594006607,0.391142946,0.681573317,0.217134586,0.695256673,0.070203581,2,0
89.025,46874.137,0.49662268,-1.4040797,46925.96976,0.496615244,-1.404199398,42113.4723,0.496680606,-1.404395945,-0.18161488,-0.72227019,0.55219048,0.37473655,-0.478092246,-0.516214693,0.593632075,0.390577974,0.68209659,0.216872119,0.694882141,0.069638609,2,0
89.05,46872.824,0.49662262,-1.4040791,46925.51498,0.496615034,-1.40420112,42108.85915,0.496680603,-1.404395768,-0.179331062,-0.72347999,0.5516268,0.37433267,-0.479300162,-0.515952226,0.593257543,0.390013002,0.682618687,0.216609652,0.694507609,0.069073637,2,0
89.075,46871.488,0.49662253,-1.4040786,46925.04352,0.49661482,-1.40420288,42104.23213,0.496680601,-1.404395591,-0.17703715,-0.72466147,0.5510875,0.37393329,-0.480503942,-0.515689759,0.592883011,0.389448031,0.683139612,0.216347185,0.694133078,0.068508666,2,0
89.1,46870.137,0.49662247,-1.404078,46924.5628,0.496614607,-1.404204652,42099.59125,0.496680598,-1.404395415,-0.174745282,-0.72583461,0.55054533,0.37353453,-0.481703617,-0.515427292,0.59250848,0.388883059,0.683659367,0.216084718,0.693758546,0.067943694,2,0
89.125,46868.77,0.49662241,-1.4040774,46924.07303,0.496614393,-1.404206434,42094.93653,0.496680595,-1.404395238,-0.172443854,-0.72699285,0.55000859,0.37314215,-0.482899218,-0.515164825,0.592133948,0.388318087,0.684177954,0.21582225,0.693384014,0.067378722,2,0
89.15,46867.379,0.49662235,-1.4040769,46923.56423,0.496614175,-1.404208264,42090.26799,0.496680592,-1.404395062,-0.170145918,-0.72812229,0.54949212,0.37275556,-0.484090774,-0.514902357,0.591759416,0.387753115,0.684695378,0.215559783,0.693009482,0.06681375,2,0
89.175,46865.973,0.49662226,-1.4040763,46923.04988,0.496613958,-1.404210091,42085.58564,0.496680589,-1.404394886,-0.16784304,-0.72924411,0.54897821,0.37236354,-0.485278316,-0.51463989,0.591384884,0.387188144,0.685211639,0.215297316,0.69263495,0.066248779,2,0
89.2,46864.547,0.4966222,-1.4040759,46922.52019,0.496613739,-1.404211953,42080.8895,0.496680586,-1.40439471,-0.165548729,-0.73034209,0.54847032,0.37198704,-0.486461872,-0.514377423,0.591010352,0.386623172,0.685726742,0.215034849,0.692260418,0.065683807,2,0
89.225,46863.102,0.49662215,-1.4040753,46921.97777,0.496613518,-1.404213838,42076.1796,0.496680583,-1.404394535,-0.163257704,-0.7314204,0.54797953,0.37160403,-0.487641473,-0.514114956,0.59063582,0.3860582,0.686240688,0.214772382,0.691885887,0.065118835,2,0
89.25,46861.641,0.49662206,-1.4040747,46921.42503,0.496613296,-1.404215739,42071.45595,0.49668058,-1.40439436,-0.160947994,-0.73249072,0.5474835,0.3712343,-0.488817146,-0.513852489,0.590261289,0.385493228,0.686753479,0.214509914,0.691511355,0.064553863,2,0
89.275,46860.16,0.496622,-1.4040742,46920.85775,0.496613072,-1.40421767,42066.71857,0.496680577,-1.404394185,-0.15864132,-0.73353404,0.54700732,0.37086889,-0.46186161,-0.513590021,0.589886757,0.41826159,0.68726512,0.214247447,0.691136823,0.063988892,2,0
89.3,46858.664,0.49662194,-1.4040736,46920.28441,0.496612849,-1.404219602,42061.96748,0.496680575,-1.40439401,-0.156336454,-0.73456746,0.54653257,0.37050197,-0.463141117,-0.513327554,0.589512225,0.417696618,0.687775612,0.21398498,0.690762291,0.06342392,2,0
89.325,46857.145,0.49662188,-1.404073,46919.69657,0.496612623,-1.404221565,42057.20269,0.496680572,-1.404393836,-0.154037391,-0.73557144,0.54608035,0.37013969,-0.464415961,-0.513065087,0.589137693,0.417131646,0.688284957,0.213722513,0.690387759,0.062858948,2,0
89.35,46855.609,0.49662179,-1.4040725,46919.09381,0.496612395,-1.404223558,42052.42422,0.496680569,-1.404393661,-0.151723494,-0.73655874,0.54563636,0.36978665,-0.46568618,-0.51280262,0.588763161,0.416566675,0.688793159,0.213460046,0.690013227,0.062293976,2,0
