MET,Alt_CG_Geod_CM (ft),Latitude_CG_Geod (radians),Longitude_CG_Geod (radians),Alt_CG_Geod_LAS (ft),Latitude_CG_Geod (radians),Longitude_CG_Geod (radians),Alt_CG_Geod_Booster (ft),Latitude_CG_Geod (radians),Longitude_CG_Geod (radians),Quat1_s (CM),Quat1_v0 (CM),Quat1_v1 (CM),Quat1_v2 (CM),Quat1_s (LAS),Quat1_v0 (LAS),Quat1_v1 (LAS),Quat1_v2 (LAS),Quat1_s (Booster),Quat1_v0 (Booster),Quat1_v1 (Booster),Quat1_v2 (Booster),Engine Flag,reserved
80.058605,40223.371,0.49650654,-1.4044039,40223.371,0.49650654,-1.4044039,25072.0467843058,0.4966316544,-1.4047640354,0.7984968312,0.081186779,0.57495934,0.15884985,0.7984968312,0.081186779,0.57495934,0.15884985,0.5410083767,0.2145608468,0.8022279689,0.1330558731,2,0
80.078285,40224,0.49650636,-1.4044034,40224,0.49650636,-1.4044034,25064.3030442857,0.4966315986,-1.4047638705,0.7911128054,0.10431921,0.58470726,0.14620346,0.7911128054,0.10431921,0.58470726,0.14620346,0.5386033986,0.2153482483,0.8033515644,0.1347507883,2,0
80.097965,40224.492,0.49650621,-1.4044031,40224.492,0.49650621,-1.4044031,25056.5593042656,0.4966315428,-1.4047637057,0.7846955061,0.12256635,0.5922752,0.13579595,0.7846955061,0.12256635,0.5922752,0.13579595,0.5361787649,0.2161356499,0.8044751599,0.1364457036,2,0
80.117646,40225.203,0.49650601,-1.4044024,40225.203,0.49650601,-1.4044024,25048.8155642455,0.4966314869,-1.4047635409,0.7742472695,0.14946485,0.60321975,0.11969694,0.7742472695,0.14946485,0.60321975,0.11969694,0.5337342077,0.2169230515,0.8055987554,0.1381406188,2,0
80.157005,40225.777,0.49650583,-1.4044019,40225.777,0.49650583,-1.4044019,25041.0718242254,0.4966314311,-1.4047633761,0.7648038257,0.1714405,0.61194593,0.10585576,0.7648038257,0.1714405,0.61194593,0.10585576,0.531269452,0.2177104531,0.8067223509,0.1398355341,2,0
80.176685,40226.328,0.49650565,-1.4044014,40226.328,0.49650565,-1.4044014,25033.3280842052,0.4966313753,-1.4047632112,0.7547015494,0.19297116,0.62031555,0.091631442,0.7547015494,0.19297116,0.62031555,0.091631442,0.5287842153,0.2184978546,0.8078459464,0.1415304493,2,0
80.196365,40226.863,0.49650544,-1.4044009,40226.863,0.49650544,-1.4044009,25025.5843441851,0.4966313195,-1.4047630464,0.7439713797,0.21407191,0.62828588,0.077049702,0.7439713797,0.21407191,0.62828588,0.077049702,0.5262782074,0.2192852562,0.8089695419,0.1432253646,2,0
80.216045,40227.281,0.49650532,-1.4044005,40227.281,0.49650532,-1.4044005,25017.840604165,0.4966312637,-1.4047628816,0.7349418612,0.23061159,0.63437915,0.065129481,0.7349418612,0.23061159,0.63437915,0.065129481,0.5237511303,0.2200726578,0.8100931374,0.1449202798,2,0
80.255406,40227.879,0.49650508,-1.4043999,40227.879,0.49650508,-1.4043999,25010.0968641449,0.4966312079,-1.4047627168,0.7206819543,0.25484374,0.64302236,0.04684478,0.7206819543,0.25484374,0.64302236,0.04684478,0.5212026774,0.2208600594,0.8112167329,0.1466151951,2,0
80.275086,40228.359,0.4965049,-1.4043994,40228.359,0.4965049,-1.4043994,25002.3531241247,0.4966311521,-1.4047625519,0.7081584912,0.27449182,0.64976108,0.031246295,0.7081584912,0.27449182,0.64976108,0.031246295,0.5186325337,0.2216474609,0.8123403284,0.1483101103,2,0
80.294766,40228.82,0.49650472,-1.4043989,40228.82,0.49650472,-1.4043989,24994.6093841046,0.4966310962,-1.4047623871,0.6950838332,0.2936275,0.6560533,0.01534352,0.6950838332,0.2936275,0.6560533,0.01534352,0.5160403751,0.2224348625,0.8134639239,0.1500050256,2,0
80.334127,40229.266,0.49650455,-1.4043984,40229.266,0.49650455,-1.4043984,24986.8656440845,0.4966310404,-1.4047622223,0.6814603395,0.31222013,0.66191363,-0.0008616669,0.6814603395,0.31222013,0.66191363,-0.0008616669,0.513425868,0.2232222641,0.8145875194,0.1516999408,2,0
80.353806,40229.605,0.4965044,-1.404398,40229.605,0.4965044,-1.404398,24979.1219040644,0.4966309846,-1.4047620574,0.6702011656,0.32670435,0.66625661,-0.014028364,0.6702011656,0.32670435,0.66625661,-0.014028364,0.5107886694,0.2240096657,0.8157111149,0.1533948561,2,0
80.373486,40230.098,0.49650419,-1.4043974,40230.098,0.49650419,-1.4043974,24971.3781640443,0.4966309288,-1.4047618926,0.6527072613,0.34776586,0.67221236,-0.034098104,0.6527072613,0.34776586,0.67221236,-0.034098104,0.5081284259,0.2247970672,0.8168347104,0.1550897714,2,0
80.393166,40230.492,0.49650401,-1.4043969,40230.492,0.49650401,-1.4043969,24963.6344240241,0.496630873,-1.4047617278,0.6376039546,0.36469233,0.67664558,-0.051102452,0.6376039546,0.36469233,0.67664558,-0.051102452,0.5054447736,0.2255844688,0.817958306,0.1567846866,2,0
80.432527,40230.789,0.49650386,-1.4043965,40230.789,0.49650386,-1.4043965,24955.890684004,0.4966308172,-1.404761563,0.6251964273,0.37780905,0.67983866,-0.064877927,0.6251964273,0.37780905,0.67983866,-0.064877927,0.5027373378,0.2263718704,0.8190819015,0.1584796019,2,0
80.452207,40231.219,0.49650365,-1.4043958,40231.219,0.49650365,-1.4043958,24948.1469439839,0.4966307613,-1.4047613981,0.6060607004,0.39677927,0.68402845,-0.085800454,0.6060607004,0.39677927,0.68402845,-0.085800454,0.5000057319,0.227159272,0.820205497,0.1601745171,2,0
80.471887,40231.559,0.49650347,-1.4043953,40231.559,0.49650347,-1.4043953,24940.4032039638,0.4966307055,-1.4047612333,0.5896581732,0.41191971,0.68696362,-0.10347162,0.5896581732,0.41191971,0.68696362,-0.10347162,0.4972495578,0.2279466735,0.8213290925,0.1618694324,2,0
80.491567,40231.879,0.49650329,-1.4043949,40231.879,0.49650329,-1.4043949,24932.6594639437,0.4966306497,-1.4047610685,0.5728686868,0.42644352,0.68938172,-0.12132698,0.5728686868,0.42644352,0.68938172,-0.12132698,0.4944684046,0.2287340751,0.822452688,0.1635643476,2,0
80.530927,40232.184,0.49650308,-1.4043944,40232.184,0.49650308,-1.4043944,24924.9157239235,0.4966305939,-1.4047609037,0.5557120813,0.44035873,0.69126791,-0.13934471,0.5557120813,0.44035873,0.69126791,-0.13934471,0.4916618483,0.2295214767,0.8235762835,0.1652592629,2,0
80.550607,40232.414,0.49650297,-1.4043939,40232.414,0.49650297,-1.4043939,24917.1719839034,0.4966305381,-1.4047607388,0.5417457958,0.45103127,0.69239092,-0.15387365,0.5417457958,0.45103127,0.69239092,-0.15387365,0.4888294514,0.2303088783,0.824699879,0.1669541781,2,0
80.570288,40232.742,0.49650273,-1.4043933,40232.742,0.49650273,-1.4043933,24909.4282438833,0.4966304823,-1.404760574,0.5203954082,0.4662829,0.69343549,-0.17582974,0.5203954082,0.4662829,0.69343549,-0.17582974,0.4859707622,0.2310962798,0.8258234745,0.1686490934,2,0
80.609647,40232.98,0.49650255,-1.4043928,40232.98,0.49650255,-1.4043928,24901.6845038632,0.4966304265,-1.4047604092,0.5022711689,0.47828209,0.69370866,-0.19426325,0.5022711689,0.47828209,0.69370866,-0.19426325,0.623506884,0.2318836814,0.72694707,0.1703440086,2,0
80.629327,40233.215,0.49650237,-1.4043924,40233.215,0.49650237,-1.4043924,24893.9407638431,0.4966303706,-1.4047602444,0.4838719842,0.48963118,0.69343179,-0.21279465,0.4838719842,0.48963118,0.69343179,-0.21279465,0.6214337308,0.232671083,0.7280706655,0.1720389239,2,0
80.649007,40233.434,0.49650219,-1.4043919,40233.434,0.49650219,-1.4043919,24886.1970238229,0.4966303148,-1.4047600795,0.465210703,0.50033021,0.69260353,-0.23140664,0.465210703,0.50033021,0.69260353,-0.23140664,0.6193459605,0.2334584846,0.729194261,0.1737338392,2,0
80.668687,40233.598,0.49650204,-1.4043914,40233.598,0.49650204,-1.4043914,24878.4532838028,0.496630259,-1.4047599147,0.4501076638,0.50841308,0.69154263,-0.24634939,0.4501076638,0.50841308,0.69154263,-0.24634939,0.6172434248,0.2342458861,0.7303178565,0.1754287544,2,0
80.708048,40233.82,0.49650183,-1.4043908,40233.82,0.49650183,-1.4043908,24870.7095437827,0.4966302032,-1.4047597499,0.4272074878,0.51975435,0.68926549,-0.26881641,0.4272074878,0.51975435,0.68926549,-0.26881641,0.6151259721,0.2350332877,0.731441452,0.1771236697,2,0
80.727728,40233.988,0.49650165,-1.4043903,40233.988,0.49650165,-1.4043903,24862.9658037626,0.4966301474,-1.404759585,0.4079014766,0.52847272,0.68675357,-0.28758043,0.4079014766,0.52847272,0.68675357,-0.28758043,0.612993448,0.2358206893,0.7325650475,0.1788185849,2,0
80.747408,40234.141,0.49650148,-1.4043899,40234.141,0.49650148,-1.4043899,24855.2220637425,0.4966300916,-1.4047594202,0.3884314537,0.53651863,0.68367678,-0.30635735,0.3884314537,0.53651863,0.68367678,-0.30635735,0.6108456947,0.2366080909,0.733688643,0.1805135002,2,0
80.767088,40234.273,0.4965013,-1.4043894,40234.273,0.4965013,-1.4043894,24847.4783237223,0.4966300358,-1.4047592554,0.36880836,0.54390675,0.68003082,-0.3251214,0.36880836,0.54390675,0.68003082,-0.3251214,0.6086825508,0.2373954924,0.7348122385,0.1822084154,2,0
80.806449,40234.391,0.49650112,-1.4043888,40234.391,0.49650112,-1.4043888,24839.7345837022,0.4966299799,-1.4047590906,0.3490600009,0.55062616,0.67581201,-0.34386927,0.3490600009,0.55062616,0.67581201,-0.34386927,0.6065038517,0.238182894,0.735935834,0.1839033307,2,0
80.826128,40234.492,0.49650094,-1.4043883,40234.492,0.49650094,-1.4043883,24831.9908436821,0.4966299241,-1.4047589257,0.3292058781,0.55667394,0.67102617,-0.36257619,0.3292058781,0.55667394,0.67102617,-0.36257619,0.6043094292,0.2389702956,0.7370594296,0.1855982459,2,0
80.845808,40234.574,0.49650076,-1.4043878,40234.574,0.49650076,-1.4043878,24824.247103662,0.4966298683,-1.4047587609,0.3092640742,0.56205612,0.66566962,-0.38122514,0.3092640742,0.56205612,0.66566962,-0.38122514,0.6020991114,0.2397576972,0.7381830251,0.1872931612,2,0
80.865488,40234.629,0.49650061,-1.4043875,40234.629,0.49650061,-1.4043875,24816.5033636418,0.4966298125,-1.4047585961,0.2932649807,0.5658778,0.66097665,-0.39609069,0.2932649807,0.5658778,0.66097665,-0.39609069,0.5998727225,0.2405450987,0.7393066206,0.1889880764,2,0
80.904849,40234.691,0.4965004,-1.4043869,40234.691,0.4965004,-1.4043869,24808.7596236217,0.4966297567,-1.4047584313,0.2692052983,0.57081729,0.65325564,-0.41827407,0.2692052983,0.57081729,0.65325564,-0.41827407,0.597630083,0.2413325003,0.7404302161,0.1906829917,2,0
80.924529,40234.727,0.49650022,-1.4043863,40234.727,0.49650022,-1.4043863,24801.0158836016,0.4966297009,-1.4047582664,0.2491290256,0.57420492,0.64619392,-0.43664271,0.2491290256,0.57420492,0.64619392,-0.43664271,0.5953710092,0.2421199019,0.7415538116,0.1923779069,2,0
80.944209,40234.742,0.49650005,-1.4043858,40234.742,0.49650005,-1.4043858,24793.2721435815,0.4966296451,-1.4047581016,0.2290502095,0.57692301,0.63857162,-0.45488694,0.2290502095,0.57692301,0.63857162,-0.45488694,0.5930953133,0.2429073035,0.7426774071,0.1940728222,2,0
80.983569,40234.746,0.49649987,-1.4043853,40234.746,0.49649987,-1.4043853,24785.5284035614,0.4966295892,-1.4047579368,0.2089903467,0.57898998,0.63039243,-0.47296831,0.2089903467,0.57898998,0.63039243,-0.47296831,0.5908028032,0.243694705,0.7438010026,0.1957677375,2,0
81.003248,40234.73,0.49649972,-1.404385,40234.73,0.49649972,-1.404385,24777.7846635412,0.4966295334,-1.404757772,0.1929724471,0.58017153,0.62343699,-0.48732838,0.1929724471,0.58017153,0.62343699,-0.48732838,0.5884932825,0.2444821066,0.7449245981,0.1974626527,2,0
81.022929,40234.695,0.49649951,-1.4043844,40234.695,0.49649951,-1.4043844,24770.0409235211,0.4966294776,-1.4047576071,0.169002434,0.5811612,0.61234421,-0.50864959,0.169002434,0.5811612,0.61234421,-0.50864959,0.58616655,0.2452695082,0.7460481936,0.199157568,2,0
81.04261,40234.645,0.49649933,-1.4043838,40234.645,0.49649933,-1.4043838,24762.297183501,0.4966294218,-1.4047574423,0.1491197418,0.58127534,0.60249662,-0.52619398,0.1491197418,0.58127534,0.60249662,-0.52619398,0.5838224,0.2460569098,0.7471717891,0.2008524832,2,0
81.081969,40234.578,0.49649915,-1.4043833,40234.578,0.49649915,-1.4043833,24754.5534434809,0.496629366,-1.4047572775,0.1293272984,0.58074743,0.59209836,-0.54353142,0.1293272984,0.58074743,0.59209836,-0.54353142,0.5814606218,0.2468443113,0.7482953846,0.2025473985,2,0
81.101649,40234.496,0.49649897,-1.4043828,40234.496,0.49649897,-1.4043828,24746.8097034608,0.4966293102,-1.4047571127,0.1096543205,0.57959789,0.5811519,-0.56062883,0.1096543205,0.57959789,0.5811519,-0.56062883,0.5790809998,0.2476317129,0.7494189801,0.2042423137,2,0
81.121329,40234.414,0.49649882,-1.4043825,40234.414,0.49649882,-1.4043825,24739.0659634406,0.4966292543,-1.4047569478,0.094010443,0.57821786,0.57201195,-0.5741328,0.094010443,0.57821786,0.57201195,-0.5741328,0.576683313,0.2484191145,0.7505425756,0.205937229,2,0
81.14101,40234.277,0.49649861,-1.4043819,40234.277,0.49649861,-1.4043819,24731.3222234205,0.4966291985,-1.404756783,0.070731888,0.57540727,0.55766308,-0.5940668,0.070731888,0.57540727,0.55766308,-0.5940668,0.5742673351,0.2492065161,0.7516661711,0.2076321442,2,0
81.180371,40234.145,0.49649844,-1.4043813,40234.145,0.49649844,-1.4043813,24723.5784834004,0.4966291427,-1.4047566182,0.051526514,0.57239372,0.54512733,-0.61036599,0.051526514,0.57239372,0.54512733,-0.61036599,0.5718328345,0.2499939176,0.7527897666,0.2093270595,2,0
81.20005,40233.992,0.49649826,-1.4043808,40233.992,0.49649826,-1.4043808,24715.8347433803,0.4966290869,-1.4047564533,0.032502306,0.568771,0.53207916,-0.62636644,0.032502306,0.568771,0.53207916,-0.62636644,0.5693795733,0.2507813192,0.7539133621,0.2110219747,2,0
81.21973,40233.824,0.49649808,-1.4043803,40233.824,0.49649808,-1.4043803,24708.0910033602,0.4966290311,-1.4047562885,0.0136939595,0.56456012,0.51851845,-0.64204592,0.0136939595,0.56456012,0.51851845,-0.64204592,0.5949178717,0.2515687208,0.7550369576,0.11271689,2,0
81.25909,40233.641,0.4964979,-1.4043798,40233.641,0.4964979,-1.4043798,24700.34726334,0.4966289753,-1.4047561237,0.0048870926,0.55975115,0.50445163,-0.65740651,0.0048870926,0.55975115,0.50445163,-0.65740651,0.5928301141,0.2523561224,0.7561605531,0.1144118053,2,0
81.278771,40233.438,0.49649772,-1.4043794,40233.438,0.49649772,-1.4043794,24692.6035233199,0.4966289195,-1.4047559589,0.0232280043,0.5543775,0.48989144,-0.67240793,0.0232280043,0.5543775,0.48989144,-0.67240793,0.5907269284,0.2531435239,0.7572841487,0.1161067205,2,0
81.29845,40233.219,0.49649754,-1.4043788,40233.219,0.49649754,-1.4043788,24684.8597832998,0.4966288636,-1.404755794,0.041300551,0.54843092,0.47484884,-0.68704903,0.041300551,0.54843092,0.47484884,-0.68704903,0.5886081492,0.2539309255,0.7584077442,0.1178016358,2,0
81.318131,40233.031,0.49649739,-1.4043784,40233.031,0.49649739,-1.4043784,24677.1160432797,0.4966288078,-1.4047556292,0.0555633918,0.5432713,0.46246606,-0.6984942,0.0555633918,0.5432713,0.46246606,-0.6984942,0.5864736074,0.2547183271,0.7595313397,0.119496551,2,0
81.357491,40232.73,0.49649718,-1.4043778,40232.73,0.49649718,-1.4043778,24669.3723032596,0.496628752,-1.4047554644,0.076608699,0.53489387,0.44334474,-0.71516788,0.076608699,0.53489387,0.44334474,-0.71516788,0.5843231304,0.2555057287,0.7606549352,0.1211914663,2,0
81.377171,40232.461,0.49649701,-1.4043773,40232.461,0.49649701,-1.4043773,24661.6285632394,0.4966286962,-1.4047552996,0.0938022219,0.5273065,0.42689711,-0.72863424,0.0938022219,0.5273065,0.42689711,-0.72863424,0.5821565415,0.2562931302,0.7617785307,0.1228863815,2,0
81.396852,40232.176,0.49649683,-1.4043769,40232.176,0.49649683,-1.4043769,24653.8848232193,0.4966286404,-1.4047551347,0.1106736584,0.51920706,0.4100112,-0.74166447,0.1106736584,0.51920706,0.4100112,-0.74166447,0.5799736602,0.2570805318,0.7629021262,0.1245812968,2,0
81.416531,40231.871,0.49649665,-1.4043763,40231.871,0.49649665,-1.4043763,24646.1410831992,0.4966285846,-1.4047549699,0.1271964919,0.51059467,0.39269149,-0.75425959,0.1271964919,0.51059467,0.39269149,-0.75425959,0.5777743018,0.2578679334,0.7640257217,0.126276212,2,0
81.455892,40231.617,0.4964965,-1.4043759,40231.617,0.4964965,-1.4043759,24638.3973431791,0.4966285288,-1.4047548051,0.1401635049,0.50334144,0.37852705,-0.76401496,0.1401635049,0.50334144,0.37852705,-0.76401496,0.5755582774,0.258655335,0.7651493172,0.1279711273,2,0
81.475571,40231.211,0.49649629,-1.4043753,40231.211,0.49649629,-1.4043753,24630.653603159,0.4966284729,-1.4047546403,0.1591714075,0.49189913,0.35679108,-0.77807444,0.1591714075,0.49189913,0.35679108,-0.77807444,0.5733253938,0.2594427365,0.7662729127,0.1296660425,2,0
81.495251,40230.855,0.49649611,-1.4043748,40230.855,0.49649611,-1.4043748,24622.9098631388,0.4966284171,-1.4047544754,0.1745849009,0.48183033,0.33823976,-0.78927404,0.1745849009,0.48183033,0.33823976,-0.78927404,0.5710754531,0.2602301381,0.7673965082,0.1313609578,2,0
81.534612,40230.48,0.49649593,-1.4043744,40230.48,0.49649593,-1.4043744,24615.1661231187,0.4966283613,-1.4047543106,0.1896041841,0.4713138,0.3193053,-0.79997355,0.1896041841,0.4713138,0.3193053,-0.79997355,0.5688082531,0.2610175397,0.7685201037,0.1330558731,2,0
81.554292,40230.094,0.49649575,-1.4043739,40230.094,0.49649575,-1.4043739,24607.4223830986,0.4966283055,-1.4047541458,0.2042100487,0.46035108,0.29999471,-0.81017178,0.2042100487,0.46035108,0.29999471,-0.81017178,0.5665235865,0.2618049413,0.7696436992,0.1347507883,2,0
81.573972,40229.766,0.49649563,-1.4043734,40229.766,0.49649563,-1.4043734,24599.6786430785,0.4966282497,-1.4047539809,0.2155925694,0.45127362,0.28429577,-0.81795347,0.2155925694,0.45127362,0.28429577,-0.81795347,0.5642212411,0.2625923428,0.7707672947,0.1364457036,2,0
81.593653,40229.281,0.4964954,-1.4043728,40229.281,0.4964954,-1.4043728,24591.9349030583,0.4966281939,-1.4047538161,0.2321322435,0.43715647,0.26032165,-0.82900029,0.2321322435,0.43715647,0.26032165,-0.82900029,0.5619009995,0.2633797444,0.7718908902,0.1381406188,2,0
81.633012,40228.84,0.49649522,-1.4043723,40228.84,0.49649522,-1.4043723,24584.1911630382,0.496628138,-1.4047536513,0.2454223442,0.4249621,0.23998821,-0.83760417,0.2454223442,0.4249621,0.23998821,-0.83760417,0.5595626393,0.264167146,0.7730144857,0.1398355341,2,0
81.652692,40228.379,0.49649504,-1.4043719,40228.379,0.49649504,-1.4043719,24576.4474230181,0.4966280822,-1.4047534865,0.2582594479,0.41237789,0.21933389,-0.84565902,0.2582594479,0.41237789,0.21933389,-0.84565902,0.5572059321,0.2649545476,0.7741380812,0.1415304493,2,0
81.672372,40227.898,0.49649486,-1.4043714,40227.898,0.49649486,-1.4043714,24568.703682998,0.4966280264,-1.4047533216,0.2706210176,0.39943022,0.19839461,-0.85314673,0.2706210176,0.39943022,0.19839461,-0.85314673,0.5548306444,0.2657419491,0.7752616767,0.1432253646,2,0
81.692052,40227.402,0.49649468,-1.4043709,40227.402,0.49649468,-1.4043709,24560.9599429779,0.4966279706,-1.4047531568,0.282487546,0.38613817,0.17715605,-0.86006618,0.282487546,0.38613817,0.17715605,-0.86006618,0.5524365364,0.2665293507,0.7763852722,0.1449202798,2,0
81.731413,40226.891,0.4964945,-1.4043703,40226.891,0.4964945,-1.4043703,24553.2162029577,0.4966279148,-1.404752992,0.2938703016,0.37251082,0.15565579,-0.86639899,0.2938703016,0.37251082,0.15565579,-0.86639899,0.5500233623,0.2673167523,0.7775088678,0.1466151951,2,0
81.751093,40226.359,0.49649432,-1.4043698,40226.359,0.49649432,-1.4043698,24545.4724629376,0.496627859,-1.4047528272,0.3047471629,0.35857016,0.13390802,-0.87213832,0.3047471629,0.35857016,0.13390802,-0.87213832,0.5475908701,0.2681041539,0.7786324633,0.1483101103,2,0
81.770773,40225.809,0.49649414,-1.4043694,40225.809,0.49649414,-1.4043694,24537.7287229175,0.4966278032,-1.4047526623,0.3150982261,0.34433118,0.11192957,-0.87728041,0.3150982261,0.34433118,0.11192957,-0.87728041,0.5451388012,0.2688915554,0.7797560588,0.1500050256,2,0
81.790453,40225.242,0.49649397,-1.4043689,40225.242,0.49649397,-1.4043689,24529.9849828974,0.4966277473,-1.4047524975,0.324938876,0.32982388,0.08972609,-0.88180506,0.324938876,0.32982388,0.08972609,-0.88180506,0.5426668901,0.269678957,0.7808796543,0.1516999408,2,0
81.829813,40224.656,0.49649379,-1.4043684,40224.656,0.49649379,-1.4043684,24522.2412428773,0.4966276915,-1.4047523327,0.3342486326,0.31505746,0.067332759,-0.88571042,0.3342486326,0.31505746,0.067332759,-0.88571042,0.5401748646,0.2704663586,0.7820032498,0.1533948561,2,0
81.849493,40224.051,0.49649361,-1.4043679,40224.051,0.49649361,-1.4043679,24514.4975028571,0.4966276357,-1.4047521679,0.3430065263,0.30003917,0.044760618,-0.88899916,0.3430065263,0.30003917,0.044760618,-0.88899916,0.5376624449,0.2712537602,0.7831268453,0.1550897714,2,0
81.869173,40223.43,0.49649343,-1.4043673,40223.43,0.49649343,-1.4043673,24506.753762837,0.4966275799,-1.404752003,0.3512229867,0.28480884,0.022020126,-0.89165097,0.3512229867,0.28480884,0.022020126,-0.89165097,0.5351293437,0.2720411617,0.7842504408,0.1567846866,2,0
81.908533,40222.918,0.49649331,-1.404367,40222.918,0.49649331,-1.404367,24499.0100228169,0.4966275241,-1.4047518382,0.3573944446,0.27247697,0.0037274666,-0.89331496,0.3573944446,0.27247697,0.0037274666,-0.89331496,0.532575266,0.2728285633,0.7853740363,0.1584796019,2,0
81.928214,40222.129,0.49649307,-1.4043664,40222.129,0.49649307,-1.4043664,24491.2662827968,0.4966274683,-1.4047516734,0.3659928683,0.25375956,-0.023864545,-0.89503396,0.3659928683,0.25375956,-0.023864545,-0.89503396,0.5299999085,0.2736159649,0.7864976318,0.1601745171,2,0
81.947894,40221.453,0.49649289,-1.4043659,40221.453,0.49649289,-1.4043659,24483.5225427767,0.4966274125,-1.4047515086,0.3725200674,0.23797293,-0.046966266,-0.89576328,0.3725200674,0.23797293,-0.046966266,-0.89576328,0.5274029595,0.2744033665,0.7876212273,0.1618694324,2,0
81.967574,40220.758,0.49649271,-1.4043654,40220.758,0.49649271,-1.4043654,24475.7788027565,0.4966273566,-1.4047513437,0.3784906805,0.22205554,-0.070157051,-0.89583153,0.3784906805,0.22205554,-0.070157051,-0.89583153,0.5247840983,0.275190768,0.7887448228,0.1635643476,2,0
82.006935,40220.043,0.49649253,-1.4043649,40220.043,0.49649253,-1.4043649,24468.0350627364,0.4966273008,-1.4047511789,0.3838859319,0.20600253,-0.093417071,-0.89524734,0.3838859319,0.20600253,-0.093417071,-0.89524734,0.5221429954,0.2759781696,0.7898684183,0.1652592629,2,0
82.026614,40219.309,0.49649236,-1.4043643,40219.309,0.49649236,-1.4043643,24460.2913227163,0.496627245,-1.4047510141,0.3886994469,0.18984854,-0.11672438,-0.89400542,0.3886994469,0.18984854,-0.11672438,-0.89400542,0.5194793115,0.2767655712,0.7909920138,0.1669541781,2,0
82.046294,40218.559,0.49649218,-1.4043639,40218.559,0.49649218,-1.4043639,24452.5475826962,0.4966271892,-1.4047508492,0.3929409385,0.17361355,-0.14005007,-0.89209962,0.3929409385,0.17361355,-0.14005007,-0.89209962,0.5167926974,0.2775529728,0.7921156093,0.1686490934,2,0
82.065974,40217.789,0.496492,-1.4043634,40217.789,0.496492,-1.4043634,24444.8038426761,0.4966271334,-1.4047506844,0.3965884856,0.15730995,-0.1633932,-0.88953573,0.3965884856,0.15730995,-0.1633932,-0.88953573,0.5140827936,0.2783403743,0.7932392048,0.1703440086,2,0
82.105334,40217,0.49649182,-1.4043629,40217,0.49649182,-1.4043629,24437.0601026559,0.4966270776,-1.4047505196,0.3996657529,0.14095923,-0.18672021,-0.88630319,0.3996657529,0.14095923,-0.18672021,-0.88630319,0.5113492298,0.2791277759,0.7943628003,0.1720389239,2,0
82.125015,40216.191,0.49649164,-1.4043624,40216.191,0.49649164,-1.4043624,24429.3163626358,0.4966270218,-1.4047503548,0.4021547366,0.12459391,-0.21000203,-0.88240981,0.4021547366,0.12459391,-0.21000203,-0.88240981,0.5085916246,0.2799151775,0.7954863958,0.1737338392,2,0
82.144695,40215.367,0.49649146,-1.404362,40215.367,0.49649146,-1.404362,24421.5726226157,0.4966269659,-1.4047501899,0.4040559017,0.10821802,-0.23324069,-0.87785333,0.4040559017,0.10821802,-0.23324069,-0.87785333,0.5058095846,0.2807025791,0.7966099913,0.1754287544,2,0
82.184055,40214.52,0.49649128,-1.4043614,40214.52,0.49649128,-1.4043614,24413.8288825956,0.4966269101,-1.4047500251,0.4053780062,0.091858804,-0.25639352,-0.87263566,0.4053780062,0.091858804,-0.25639352,-0.87263566,0.5030027046,0.2814899806,0.7977335869,0.1771236697,2,0
82.203735,40213.656,0.4964911,-1.4043609,40213.656,0.4964911,-1.4043609,24406.0851425754,0.4966268543,-1.4047498603,0.4061199804,0.075527005,-0.27945167,-0.86675775,0.4061199804,0.075527005,-0.27945167,-0.86675775,0.5001705663,0.2822773822,0.7988571824,0.1788185849,2,0
82.223415,40212.953,0.49649099,-1.4043605,40212.953,0.49649099,-1.4043605,24398.3414025553,0.4966267985,-1.4047496955,0.4062955014,0.062506236,-0.29782113,-0.86157966,0.4062955014,0.062506236,-0.29782113,-0.86157966,0.4973127381,0.2830647838,0.7999807779,0.1805135002,2,0
82.243095,40211.875,0.49649075,-1.4043599,40211.875,0.49649075,-1.4043599,24390.5976625352,0.4966267427,-1.4047495306,0.4058626586,0.04306243,-0.32520995,-0.85302967,0.4058626586,0.04306243,-0.32520995,-0.85302967,0.4944287746,0.2838521854,0.8011043734,0.1822084154,2,0
82.282455,40210.953,0.49649057,-1.4043595,40210.953,0.49649057,-1.4043595,24382.8539225151,0.4966266869,-1.4047493658,0.4048761524,0.026964465,-0.34786153,-0.84518671,0.4048761524,0.026964465,-0.34786153,-0.84518671,0.4915182158,0.2846395869,0.8022279689,0.1839033307,2,0
82.302135,40210.016,0.49649039,-1.404359,40210.016,0.49649039,-1.404359,24375.110182495,0.496626631,-1.404749201,0.4033182789,0.010971289,-0.37033319,-0.83670026,0.4033182789,0.010971289,-0.37033319,-0.83670026,0.4885805863,0.2854269885,0.8033515644,0.1855982459,2,0
82.321816,40209.059,0.49649021,-1.4043585,40209.059,0.49649021,-1.4043585,24367.3664424748,0.4966265752,-1.4047490362,0.4011905204,-0.0048847077,-0.39261195,-0.82757366,0.4011905204,-0.0048847077,-0.39261195,-0.82757366,0.4856153949,0.2862143901,0.8044751599,0.1872931612,2,0
82.341496,40208.277,0.49649009,-1.404358,40208.277,0.49649009,-1.404358,24359.6227024547,0.4966265194,-1.4047488713,0.3990948911,-0.01746908,-0.41027027,-0.81981486,0.3990948911,-0.01746908,-0.41027027,-0.81981486,0.4826221336,0.2870017917,0.8055987554,0.1889880764,2,0
